date,Dürre_unscaled,Dürre_monthly,isPartial,scale,Dürre
2020-08-01,0,0,False,0.0,0.0
2020-08-02,41,41,False,0.41,16.81
2020-08-03,0,0,False,0.0,0.0
2020-08-04,0,0,False,0.0,0.0
2020-08-05,0,0,False,0.0,0.0
2020-08-06,0,0,False,0.0,0.0
2020-08-07,0,0,False,0.0,0.0
2020-08-08,0,0,False,0.0,0.0
2020-08-09,0,0,False,0.0,0.0
2020-08-10,0,0,False,0.0,0.0
2020-08-11,0,0,False,0.0,0.0
2020-08-12,100,100,False,1.0,100.0
2020-08-13,0,0,False,0.0,0.0
2020-08-14,0,0,False,0.0,0.0
2020-08-15,0,0,False,0.0,0.0
2020-08-16,59,59,False,0.59,34.809999999999995
2020-08-17,0,0,False,0.0,0.0
2020-08-18,0,0,False,0.0,0.0
2020-08-19,60,60,False,0.6,36.0
2020-08-20,0,0,False,0.0,0.0
2020-08-21,42,42,False,0.42,17.64
2020-08-22,78,78,False,0.78,60.84
2020-08-23,0,0,False,0.0,0.0
2020-08-24,0,0,False,0.0,0.0
2020-08-25,0,0,False,0.0,0.0
2020-08-26,0,0,False,0.0,0.0
2020-08-27,0,0,False,0.0,0.0
2020-08-28,0,0,False,0.0,0.0
2020-08-29,0,0,False,0.0,0.0
2020-08-30,0,0,False,0.0,0.0
2020-08-31,0,0,False,0.0,0.0
